batch_id,step_id,step_code,step_name,sequence,step_start,step_end,duration_min,wait_before_min,target_temp_C,target_pH,equipment_id
B2025-00289,HOLD-4,HOLD,Hold,4,2025-10-13 13:46:00,2025-10-13 18:11:00,265,30,37,7.0,VIAL-1
B2025-00289,COOL-5,COOL,Cool,5,2025-10-13 19:11:00,2025-10-13 20:36:00,85,60,5,7.0,VIAL-1
B2025-00289,FLT-6,FLT,Filter,6,2025-10-13 21:36:00,2025-10-13 23:19:00,103,60,20,7.0,VIAL-1
B2025-00289,FILL-7,FILL,Fill/Pack,7,2025-10-13 23:19:00,2025-10-14 01:22:00,123,0,20,7.0,VIAL-1
B2025-00290,CHRG-1,CHRG,Charge,1,2025-10-14 09:00:00,2025-10-14 09:54:00,54,0,20,7.0,VIAL-1
B2025-00290,MIX-2,MIX,Mix,2,2025-10-14 09:54:00,2025-10-14 11:39:00,105,0,22,7.0,VIAL-1
B2025-00290,HEAT-3,HEAT,Heat,3,2025-10-14 11:39:00,2025-10-14 12:58:00,79,0,37,7.0,VIAL-1
B2025-00290,HOLD-4,HOLD,Hold,4,2025-10-14 14:28:00,2025-10-14 17:42:00,194,90,37,7.0,VIAL-1
B2025-00290,COOL-5,COOL,Cool,5,2025-10-14 17:42:00,2025-10-14 20:23:00,161,0,5,7.0,VIAL-1
B2025-00290,FLT-6,FLT,Filter,6,2025-10-14 21:53:00,2025-10-14 23:35:00,102,90,20,7.0,VIAL-1
B2025-00290,FILL-7,FILL,Fill/Pack,7,2025-10-14 23:35:00,2025-10-15 02:44:00,189,0,20,7.0,VIAL-1
B2025-00291,CHRG-1,CHRG,Charge,1,2025-10-24 07:00:00,2025-10-24 10:07:00,187,0,20,7.0,VIAL-2
B2025-00291,MIX-2,MIX,Mix,2,2025-10-24 11:07:00,2025-10-24 13:39:00,152,60,22,7.0,VIAL-2
B2025-00291,HEAT-3,HEAT,Heat,3,2025-10-24 14:39:00,2025-10-24 15:48:00,69,60,37,7.0,VIAL-2
B2025-00291,HOLD-4,HOLD,Hold,4,2025-10-24 17:18:00,2025-10-24 23:33:00,375,90,37,7.0,VIAL-2
B2025-00291,COOL-5,COOL,Cool,5,2025-10-24 23:33:00,2025-10-25 00:43:00,70,0,5,7.0,VIAL-2
B2025-00291,FLT-6,FLT,Filter,6,2025-10-25 00:43:00,2025-10-25 02:30:00,107,0,20,7.0,VIAL-2
B2025-00291,FILL-7,FILL,Fill/Pack,7,2025-10-25 02:30:00,2025-10-25 04:38:00,128,0,20,7.0,VIAL-2
B2025-00292,CHRG-1,CHRG,Charge,1,2025-10-24 13:00:00,2025-10-24 14:13:00,73,0,20,7.0,VIAL-2
B2025-00292,MIX-2,MIX,Mix,2,2025-10-24 15:43:00,2025-10-24 19:45:00,242,90,22,7.0,VIAL-2
B2025-00292,HEAT-3,HEAT,Heat,3,2025-10-24 19:45:00,2025-10-24 21:54:00,129,0,37,7.0,VIAL-2
B2025-00292,HOLD-4,HOLD,Hold,4,2025-10-24 21:54:00,2025-10-25 00:11:00,137,0,37,7.0,VIAL-2
B2025-00292,COOL-5,COOL,Cool,5,2025-10-25 00:11:00,2025-10-25 02:09:00,118,0,5,7.0,VIAL-2
B2025-00292,FLT-6,FLT,Filter,6,2025-10-25 02:39:00,2025-10-25 04:45:00,126,30,20,7.0,VIAL-2
B2025-00292,FILL-7,FILL,Fill/Pack,7,2025-10-25 04:45:00,2025-10-25 09:18:00,273,0,20,7.0,VIAL-2
B2025-00293,CHRG-1,CHRG,Charge,1,2025-10-16 15:00:00,2025-10-16 16:11:00,71,0,20,7.0,VIAL-2
B2025-00293,MIX-2,MIX,Mix,2,2025-10-16 16:11:00,2025-10-16 18:48:00,157,0,22,7.0,VIAL-2
B2025-00293,HEAT-3,HEAT,Heat,3,2025-10-16 19:18:00,2025-10-16 21:10:00,112,30,37,7.0,VIAL-2
B2025-00293,HOLD-4,HOLD,Hold,4,2025-10-16 22:10:00,2025-10-17 01:00:00,170,60,37,7.0,VIAL-2
B2025-00293,COOL-5,COOL,Cool,5,2025-10-17 01:00:00,2025-10-17 02:11:00,71,0,5,7.0,VIAL-2
B2025-00293,FLT-6,FLT,Filter,6,2025-10-17 02:11:00,2025-10-17 04:17:00,126,0,20,7.0,VIAL-2
B2025-00293,FILL-7,FILL,Fill/Pack,7,2025-10-17 04:17:00,2025-10-17 08:35:00,258,0,20,7.0,VIAL-2
B2025-00294,CHRG-1,CHRG,Charge,1,2025-10-19 22:00:00,2025-10-19 23:42:00,102,0,20,7.0,VIAL-1
B2025-00294,MIX-2,MIX,Mix,2,2025-10-20 00:42:00,2025-10-20 03:07:00,145,60,22,7.0,VIAL-1
B2025-00294,HEAT-3,HEAT,Heat,3,2025-10-20 04:37:00,2025-10-20 07:14:00,157,90,37,7.0,VIAL-1
B2025-00294,HOLD-4,HOLD,Hold,4,2025-10-20 08:44:00,2025-10-20 13:27:00,283,90,37,7.0,VIAL-1
B2025-00294,COOL-5,COOL,Cool,5,2025-10-20 13:27:00,2025-10-20 14:37:00,70,0,5,7.0,VIAL-1
B2025-00294,FLT-6,FLT,Filter,6,2025-10-20 14:37:00,2025-10-20 16:33:00,116,0,20,7.0,VIAL-1
B2025-00294,FILL-7,FILL,Fill/Pack,7,2025-10-20 18:03:00,2025-10-20 20:38:00,155,90,20,7.0,VIAL-1
B2025-00295,CHRG-1,CHRG,Charge,1,2025-10-22 16:00:00,2025-10-22 18:16:00,136,0,20,7.0,VIAL-1
B2025-00295,MIX-2,MIX,Mix,2,2025-10-22 18:16:00,2025-10-22 21:11:00,175,0,22,7.0,VIAL-1
B2025-00295,HEAT-3,HEAT,Heat,3,2025-10-22 21:11:00,2025-10-22 22:51:00,100,0,37,7.0,VIAL-1
B2025-00295,HOLD-4,HOLD,Hold,4,2025-10-22 22:51:00,2025-10-23 04:00:00,309,0,37,7.0,VIAL-1
B2025-00295,COOL-5,COOL,Cool,5,2025-10-23 04:30:00,2025-10-23 05:55:00,85,30,5,7.0,VIAL-1
B2025-00295,FLT-6,FLT,Filter,6,2025-10-23 05:55:00,2025-10-23 07:22:00,87,0,20,7.0,VIAL-1
B2025-00295,FILL-7,FILL,Fill/Pack,7,2025-10-23 07:52:00,2025-10-23 09:55:00,123,30,20,7.0,VIAL-1
B2025-00296,CHRG-1,CHRG,Charge,1,2025-10-14 17:00:00,2025-10-14 18:54:00,114,0,20,7.0,VIAL-2
B2025-00296,MIX-2,MIX,Mix,2,2025-10-14 20:24:00,2025-10-14 23:08:00,164,90,22,7.0,VIAL-2
B2025-00296,HEAT-3,HEAT,Heat,3,2025-10-14 23:08:00,2025-10-15 00:25:00,77,0,37,7.0,VIAL-2
B2025-00296,HOLD-4,HOLD,Hold,4,2025-10-15 00:25:00,2025-10-15 04:49:00,264,0,37,7.0,VIAL-2
B2025-00296,COOL-5,COOL,Cool,5,2025-10-15 04:49:00,2025-10-15 06:58:00,129,0,5,7.0,VIAL-2
B2025-00296,FLT-6,FLT,Filter,6,2025-10-15 07:58:00,2025-10-15 10:47:00,169,60,20,7.0,VIAL-2
B2025-00296,FILL-7,FILL,Fill/Pack,7,2025-10-15 10:47:00,2025-10-15 13:19:00,152,0,20,7.0,VIAL-2
B2025-00297,CHRG-1,CHRG,Charge,1,2025-10-19 07:00:00,2025-10-19 07:57:00,57,0,20,7.0,VIAL-1
B2025-00297,MIX-2,MIX,Mix,2,2025-10-19 07:57:00,2025-10-19 13:00:00,303,0,22,7.0,VIAL-1
B2025-00297,HEAT-3,HEAT,Heat,3,2025-10-19 13:00:00,2025-10-19 15:01:00,121,0,37,7.0,VIAL-1
B2025-00297,HOLD-4,HOLD,Hold,4,2025-10-19 16:01:00,2025-10-19 20:46:00,285,60,37,7.0,VIAL-1
B2025-00297,COOL-5,COOL,Cool,5,2025-10-19 20:46:00,2025-10-19 21:46:00,60,0,5,7.0,VIAL-1
B2025-00297,FLT-6,FLT,Filter,6,2025-10-19 22:16:00,2025-10-20 00:35:00,139,30,20,7.0,VIAL-1
B2025-00297,FILL-7,FILL,Fill/Pack,7,2025-10-20 00:35:00,2025-10-20 04:45:00,250,0,20,7.0,VIAL-1
B2025-00298,CHRG-1,CHRG,Charge,1,2025-10-20 07:00:00,2025-10-20 08:46:00,106,0,20,7.0,VIAL-2
B2025-00298,MIX-2,MIX,Mix,2,2025-10-20 08:46:00,2025-10-20 10:39:00,113,0,22,7.0,VIAL-2
B2025-00298,HEAT-3,HEAT,Heat,3,2025-10-20 10:39:00,2025-10-20 12:43:00,124,0,37,7.0,VIAL-2
B2025-00298,HOLD-4,HOLD,Hold,4,2025-10-20 12:43:00,2025-10-20 16:03:00,200,0,37,7.0,VIAL-2
B2025-00298,COOL-5,COOL,Cool,5,2025-10-20 17:03:00,2025-10-20 18:39:00,96,60,5,7.0,VIAL-2
B2025-00298,FLT-6,FLT,Filter,6,2025-10-20 19:09:00,2025-10-20 20:32:00,83,30,20,7.0,VIAL-2
B2025-00298,FILL-7,FILL,Fill/Pack,7,2025-10-20 20:32:00,2025-10-20 23:21:00,169,0,20,7.0,VIAL-2
B2025-00299,CHRG-1,CHRG,Charge,1,2025-10-25 18:00:00,2025-10-25 19:38:00,98,0,20,7.0,VIAL-2
B2025-00299,MIX-2,MIX,Mix,2,2025-10-25 19:38:00,2025-10-25 21:03:00,85,0,22,7.0,VIAL-2
B2025-00299,HEAT-3,HEAT,Heat,3,2025-10-25 22:03:00,2025-10-25 23:01:00,58,60,37,7.0,VIAL-2
B2025-00299,HOLD-4,HOLD,Hold,4,2025-10-25 23:31:00,2025-10-26 03:07:00,216,30,37,7.0,VIAL-2
B2025-00299,COOL-5,COOL,Cool,5,2025-10-26 03:07:00,2025-10-26 04:31:00,84,0,5,7.0,VIAL-2
B2025-00299,FLT-6,FLT,Filter,6,2025-10-26 06:01:00,2025-10-26 08:08:00,127,90,20,7.0,VIAL-2
B2025-00299,FILL-7,FILL,Fill/Pack,7,2025-10-26 09:08:00,2025-10-26 11:32:00,144,60,20,7.0,VIAL-2
B2025-00300,CHRG-1,CHRG,Charge,1,2025-10-25 23:00:00,2025-10-26 00:34:00,94,0,20,7.0,VIAL-1
B2025-00300,MIX-2,MIX,Mix,2,2025-10-26 00:34:00,2025-10-26 04:06:00,212,0,22,7.0,VIAL-1
B2025-00300,HEAT-3,HEAT,Heat,3,2025-10-26 04:06:00,2025-10-26 06:08:00,122,0,37,7.0,VIAL-1
B2025-00300,HOLD-4,HOLD,Hold,4,2025-10-26 06:38:00,2025-10-26 14:09:00,451,30,37,7.0,VIAL-1
B2025-00300,COOL-5,COOL,Cool,5,2025-10-26 14:09:00,2025-10-26 15:56:00,107,0,5,7.0,VIAL-1
B2025-00300,FLT-6,FLT,Filter,6,2025-10-26 15:56:00,2025-10-26 17:39:00,103,0,20,7.0,VIAL-1
B2025-00300,FILL-7,FILL,Fill/Pack,7,2025-10-26 18:39:00,2025-10-26 22:29:00,230,60,20,7.0,VIAL-1
B2025-00301,CHRG-1,CHRG,Charge,1,2025-10-27 07:00:00,2025-10-27 07:55:00,55,0,20,7.0,VIAL-1
B2025-00301,MIX-2,MIX,Mix,2,2025-10-27 07:55:00,2025-10-27 11:01:00,186,0,22,7.0,VIAL-1
B2025-00301,HEAT-3,HEAT,Heat,3,2025-10-27 11:01:00,2025-10-27 13:13:00,132,0,37,7.0,VIAL-1
B2025-00301,HOLD-4,HOLD,Hold,4,2025-10-27 14:43:00,2025-10-27 18:52:00,249,90,37,7.0,VIAL-1
B2025-00301,COOL-5,COOL,Cool,5,2025-10-27 19:22:00,2025-10-27 20:43:00,81,30,5,7.0,VIAL-1
B2025-00301,FLT-6,FLT,Filter,6,2025-10-27 22:13:00,2025-10-27 23:41:00,88,90,20,7.0,VIAL-1
B2025-00301,FILL-7,FILL,Fill/Pack,7,2025-10-28 01:11:00,2025-10-28 03:33:00,142,90,20,7.0,VIAL-1
B2025-00302,CHRG-1,CHRG,Charge,1,2025-10-24 13:00:00,2025-10-24 14:42:00,102,0,20,7.0,TAB-1
B2025-00302,MIX-2,MIX,Mix,2,2025-10-24 16:12:00,2025-10-24 17:06:00,54,90,22,7.0,TAB-1
B2025-00302,HEAT-3,HEAT,Heat,3,2025-10-24 17:06:00,2025-10-24 18:27:00,81,0,37,7.0,TAB-1
B2025-00302,FLT-4,FLT,Filter,4,2025-10-24 18:27:00,2025-10-24 19:13:00,46,0,20,7.0,TAB-1
B2025-00302,FILL-5,FILL,Fill/Pack,5,2025-10-24 19:13:00,2025-10-24 22:42:00,209,0,20,7.0,TAB-1
B2025-00303,CHRG-1,CHRG,Charge,1,2025-10-24 16:00:00,2025-10-24 17:12:00,72,0,20,7.0,COAT-1
B2025-00303,MIX-2,MIX,Mix,2,2025-10-24 18:42:00,2025-10-24 21:25:00,163,90,22,7.0,COAT-1
B2025-00303,HEAT-3,HEAT,Heat,3,2025-10-24 21:25:00,2025-10-24 22:24:00,59,0,37,7.0,COAT-1
B2025-00303,FLT-4,FLT,Filter,4,2025-10-24 22:54:00,2025-10-25 00:33:00,99,30,20,7.0,COAT-1
B2025-00303,FILL-5,FILL,Fill/Pack,5,2025-10-25 02:03:00,2025-10-25 04:20:00,137,90,20,7.0,COAT-1
B2025-00304,CHRG-1,CHRG,Charge,1,2025-10-28 01:00:00,2025-10-28 02:00:00,60,0,20,7.0,TAB-1
B2025-00304,MIX-2,MIX,Mix,2,2025-10-28 03:00:00,2025-10-28 04:43:00,103,60,22,7.0,TAB-1
B2025-00304,HEAT-3,HEAT,Heat,3,2025-10-28 04:43:00,2025-10-28 05:42:00,59,0,37,7.0,TAB-1
B2025-00304,FLT-4,FLT,Filter,4,2025-10-28 07:12:00,2025-10-28 08:01:00,49,90,20,7.0,TAB-1
B2025-00304,FILL-5,FILL,Fill/Pack,5,2025-10-28 08:31:00,2025-10-28 11:27:00,176,30,20,7.0,TAB-1
B2025-00305,CHRG-1,CHRG,Charge,1,2025-10-27 13:00:00,2025-10-27 15:30:00,150,0,20,7.0,VIAL-2
B2025-00305,MIX-2,MIX,Mix,2,2025-10-27 15:30:00,2025-10-27 17:16:00,106,0,22,7.0,VIAL-2
B2025-00305,HEAT-3,HEAT,Heat,3,2025-10-27 17:16:00,2025-10-27 19:32:00,136,0,37,7.0,VIAL-2
B2025-00305,HOLD-4,HOLD,Hold,4,2025-10-27 19:32:00,2025-10-28 00:08:00,276,0,37,7.0,VIAL-2
B2025-00305,COOL-5,COOL,Cool,5,2025-10-28 00:08:00,2025-10-28 01:18:00,70,0,5,7.0,VIAL-2
B2025-00305,FLT-6,FLT,Filter,6,2025-10-28 01:18:00,2025-10-28 03:34:00,136,0,20,7.0,VIAL-2
B2025-00305,FILL-7,FILL,Fill/Pack,7,2025-10-28 04:34:00,2025-10-28 08:58:00,264,60,20,7.0,VIAL-2
B2025-00306,CHRG-1,CHRG,Charge,1,2025-10-29 07:00:00,2025-10-29 09:26:00,146,0,20,7.0,VIAL-1
B2025-00306,MIX-2,MIX,Mix,2,2025-10-29 09:26:00,2025-10-29 11:57:00,151,0,22,7.0,VIAL-1
B2025-00306,HEAT-3,HEAT,Heat,3,2025-10-29 12:27:00,2025-10-29 13:51:00,84,30,37,7.0,VIAL-1
B2025-00306,HOLD-4,HOLD,Hold,4,2025-10-29 14:21:00,2025-10-29 18:07:00,226,30,37,7.0,VIAL-1
B2025-00306,COOL-5,COOL,Cool,5,2025-10-29 18:07:00,2025-10-29 20:54:00,167,0,5,7.0,VIAL-1
B2025-00306,FLT-6,FLT,Filter,6,2025-10-29 21:24:00,2025-10-29 22:33:00,69,30,20,7.0,VIAL-1
B2025-00306,FILL-7,FILL,Fill/Pack,7,2025-10-29 22:33:00,2025-10-30 00:44:00,131,0,20,7.0,VIAL-1
B2025-00307,CHRG-1,CHRG,Charge,1,2025-10-31 08:00:00,2025-10-31 10:48:00,168,0,20,7.0,VIAL-1
B2025-00307,MIX-2,MIX,Mix,2,2025-10-31 11:18:00,2025-10-31 16:08:00,290,30,22,7.0,VIAL-1
B2025-00307,HEAT-3,HEAT,Heat,3,2025-10-31 16:08:00,2025-10-31 18:35:00,147,0,37,7.0,VIAL-1
B2025-00307,HOLD-4,HOLD,Hold,4,2025-10-31 19:05:00,2025-10-31 22:13:00,188,30,37,7.0,VIAL-1
B2025-00307,COOL-5,COOL,Cool,5,2025-10-31 22:13:00,2025-10-31 23:41:00,88,0,5,7.0,VIAL-1
B2025-00307,FLT-6,FLT,Filter,6,2025-10-31 23:41:00,2025-11-01 01:35:00,114,0,20,7.0,VIAL-1
B2025-00307,FILL-7,FILL,Fill/Pack,7,2025-11-01 01:35:00,2025-11-01 04:53:00,198,0,20,7.0,VIAL-1
B2025-00308,CHRG-1,CHRG,Charge,1,2025-11-01 10:00:00,2025-11-01 11:38:00,98,0,20,7.0,VIAL-2
B2025-00308,MIX-2,MIX,Mix,2,2025-11-01 13:08:00,2025-11-01 16:49:00,221,90,22,7.0,VIAL-2
B2025-00308,HEAT-3,HEAT,Heat,3,2025-11-01 18:19:00,2025-11-01 21:25:00,186,90,37,7.0,VIAL-2
B2025-00308,HOLD-4,HOLD,Hold,4,2025-11-01 22:25:00,2025-11-02 01:16:00,171,60,37,7.0,VIAL-2
B2025-00308,COOL-5,COOL,Cool,5,2025-11-02 01:16:00,2025-11-02 02:45:00,89,0,5,7.0,VIAL-2
B2025-00308,FLT-6,FLT,Filter,6,2025-11-02 02:45:00,2025-11-02 04:27:00,102,0,20,7.0,VIAL-2
B2025-00308,FILL-7,FILL,Fill/Pack,7,2025-11-02 04:27:00,2025-11-02 06:19:00,112,0,20,7.0,VIAL-2
B2025-00309,CHRG-1,CHRG,Charge,1,2025-11-01 12:00:00,2025-11-01 12:51:00,51,0,20,7.0,VIAL-1
B2025-00309,MIX-2,MIX,Mix,2,2025-11-01 12:51:00,2025-11-01 15:49:00,178,0,22,7.0,VIAL-1
B2025-00309,HEAT-3,HEAT,Heat,3,2025-11-01 16:19:00,2025-11-01 18:44:00,145,30,37,7.0,VIAL-1
B2025-00309,HOLD-4,HOLD,Hold,4,2025-11-01 19:44:00,2025-11-01 23:53:00,249,60,37,7.0,VIAL-1
B2025-00309,COOL-5,COOL,Cool,5,2025-11-01 23:53:00,2025-11-02 01:19:00,86,0,5,7.0,VIAL-1
B2025-00309,FLT-6,FLT,Filter,6,2025-11-02 02:49:00,2025-11-02 04:10:00,81,90,20,7.0,VIAL-1
B2025-00309,FILL-7,FILL,Fill/Pack,7,2025-11-02 04:10:00,2025-11-02 07:23:00,193,0,20,7.0,VIAL-1
B2025-00310,CHRG-1,CHRG,Charge,1,2025-11-04 14:00:00,2025-11-04 15:00:00,60,0,20,7.0,TAB-1
B2025-00310,MIX-2,MIX,Mix,2,2025-11-04 15:00:00,2025-11-04 17:08:00,128,0,22,7.0,TAB-1
B2025-00310,HEAT-3,HEAT,Heat,3,2025-11-04 17:08:00,2025-11-04 19:12:00,124,0,37,7.0,TAB-1
B2025-00310,FLT-4,FLT,Filter,4,2025-11-04 19:12:00,2025-11-04 20:00:00,48,0,20,7.0,TAB-1
B2025-00310,FILL-5,FILL,Fill/Pack,5,2025-11-04 20:00:00,2025-11-04 23:56:00,236,0,20,7.0,TAB-1
B2025-00311,CHRG-1,CHRG,Charge,1,2025-11-05 00:00:00,2025-11-05 00:50:00,50,0,20,7.0,TAB-1
B2025-00311,MIX-2,MIX,Mix,2,2025-11-05 00:50:00,2025-11-05 02:24:00,94,0,22,7.0,TAB-1
B2025-00311,HEAT-3,HEAT,Heat,3,2025-11-05 02:24:00,2025-11-05 03:38:00,74,0,37,7.0,TAB-1
B2025-00311,FLT-4,FLT,Filter,4,2025-11-05 04:08:00,2025-11-05 04:43:00,35,30,20,7.0,TAB-1
B2025-00311,FILL-5,FILL,Fill/Pack,5,2025-11-05 04:43:00,2025-11-05 08:13:00,210,0,20,7.0,TAB-1
B2025-00312,CHRG-1,CHRG,Charge,1,2025-11-07 14:00:00,2025-11-07 15:03:00,63,0,20,7.0,TAB-1
B2025-00312,MIX-2,MIX,Mix,2,2025-11-07 16:03:00,2025-11-07 17:19:00,76,60,22,7.0,TAB-1
B2025-00312,HEAT-3,HEAT,Heat,3,2025-11-07 18:19:00,2025-11-07 19:51:00,92,60,37,7.0,TAB-1
B2025-00312,FLT-4,FLT,Filter,4,2025-11-07 19:51:00,2025-11-07 20:27:00,36,0,20,7.0,TAB-1
B2025-00312,FILL-5,FILL,Fill/Pack,5,2025-11-07 20:27:00,2025-11-07 22:19:00,112,0,20,7.0,TAB-1
B2025-00313,CHRG-1,CHRG,Charge,1,2025-11-08 07:00:00,2025-11-08 08:59:00,119,0,20,7.0,TAB-1
B2025-00313,MIX-2,MIX,Mix,2,2025-11-08 08:59:00,2025-11-08 10:15:00,76,0,22,7.0,TAB-1
B2025-00313,HEAT-3,HEAT,Heat,3,2025-11-08 11:45:00,2025-11-08 13:56:00,131,90,37,7.0,TAB-1
B2025-00313,FLT-4,FLT,Filter,4,2025-11-08 14:26:00,2025-11-08 15:29:00,63,30,20,7.0,TAB-1
B2025-00313,FILL-5,FILL,Fill/Pack,5,2025-11-08 15:29:00,2025-11-08 17:43:00,134,0,20,7.0,TAB-1
B2025-00314,CHRG-1,CHRG,Charge,1,2025-11-08 23:00:00,2025-11-08 23:56:00,56,0,20,7.0,COAT-1
B2025-00314,MIX-2,MIX,Mix,2,2025-11-08 23:56:00,2025-11-09 01:29:00,93,0,22,7.0,COAT-1
B2025-00314,HEAT-3,HEAT,Heat,3,2025-11-09 01:29:00,2025-11-09 02:41:00,72,0,37,7.0,COAT-1
B2025-00314,FLT-4,FLT,Filter,4,2025-11-09 03:11:00,2025-11-09 04:34:00,83,30,20,7.0,COAT-1
B2025-00314,FILL-5,FILL,Fill/Pack,5,2025-11-09 04:34:00,2025-11-09 07:34:00,180,0,20,7.0,COAT-1
B2025-00315,CHRG-1,CHRG,Charge,1,2025-11-10 12:00:00,2025-11-10 13:00:00,60,0,20,7.0,VIAL-2
B2025-00315,MIX-2,MIX,Mix,2,2025-11-10 13:00:00,2025-11-10 15:38:00,158,0,22,7.0,VIAL-2
B2025-00315,HEAT-3,HEAT,Heat,3,2025-11-10 15:38:00,2025-11-10 17:39:00,121,0,37,7.0,VIAL-2
B2025-00315,HOLD-4,HOLD,Hold,4,2025-11-10 17:39:00,2025-11-10 21:47:00,248,0,37,7.0,VIAL-2
B2025-00315,COOL-5,COOL,Cool,5,2025-11-10 21:47:00,2025-11-10 23:12:00,85,0,5,7.0,VIAL-2
B2025-00315,FLT-6,FLT,Filter,6,2025-11-10 23:42:00,2025-11-11 01:57:00,135,30,20,7.0,VIAL-2
B2025-00315,FILL-7,FILL,Fill/Pack,7,2025-11-11 01:57:00,2025-11-11 05:38:00,221,0,20,7.0,VIAL-2
B2025-00316,CHRG-1,CHRG,Charge,1,2025-11-16 05:00:00,2025-11-16 06:10:00,70,0,20,7.0,VIAL-1
B2025-00316,MIX-2,MIX,Mix,2,2025-11-16 07:40:00,2025-11-16 11:11:00,211,90,22,7.0,VIAL-1
B2025-00316,HEAT-3,HEAT,Heat,3,2025-11-16 11:11:00,2025-11-16 14:26:00,195,0,37,7.0,VIAL-1
B2025-00316,HOLD-4,HOLD,Hold,4,2025-11-16 14:56:00,2025-11-16 18:57:00,241,30,37,7.0,VIAL-1
B2025-00316,COOL-5,COOL,Cool,5,2025-11-16 19:27:00,2025-11-16 20:25:00,58,30,5,7.0,VIAL-1
B2025-00316,FLT-6,FLT,Filter,6,2025-11-16 21:25:00,2025-11-16 23:02:00,97,60,20,7.0,VIAL-1
B2025-00316,FILL-7,FILL,Fill/Pack,7,2025-11-16 23:32:00,2025-11-17 01:17:00,105,30,20,7.0,VIAL-1
B2025-00317,CHRG-1,CHRG,Charge,1,2025-11-16 15:00:00,2025-11-16 16:10:00,70,0,20,7.0,VIAL-2
B2025-00317,MIX-2,MIX,Mix,2,2025-11-16 16:40:00,2025-11-16 19:08:00,148,30,22,7.0,VIAL-2
B2025-00317,HEAT-3,HEAT,Heat,3,2025-11-16 19:08:00,2025-11-16 21:12:00,124,0,37,7.0,VIAL-2
B2025-00317,HOLD-4,HOLD,Hold,4,2025-11-16 21:42:00,2025-11-17 01:47:00,245,30,37,7.0,VIAL-2
B2025-00317,COOL-5,COOL,Cool,5,2025-11-17 01:47:00,2025-11-17 04:01:00,134,0,5,7.0,VIAL-2
B2025-00317,FLT-6,FLT,Filter,6,2025-11-17 05:31:00,2025-11-17 07:08:00,97,90,20,7.0,VIAL-2
B2025-00317,FILL-7,FILL,Fill/Pack,7,2025-11-17 08:08:00,2025-11-17 10:02:00,114,60,20,7.0,VIAL-2
B2025-00318,CHRG-1,CHRG,Charge,1,2025-11-19 13:00:00,2025-11-19 14:18:00,78,0,20,7.0,VIAL-1
B2025-00318,MIX-2,MIX,Mix,2,2025-11-19 14:48:00,2025-11-19 18:50:00,242,30,22,7.0,VIAL-1
B2025-00318,HEAT-3,HEAT,Heat,3,2025-11-19 20:20:00,2025-11-19 22:00:00,100,90,37,7.0,VIAL-1
B2025-00318,HOLD-4,HOLD,Hold,4,2025-11-19 22:00:00,2025-11-20 01:34:00,214,0,37,7.0,VIAL-1
B2025-00318,COOL-5,COOL,Cool,5,2025-11-20 02:04:00,2025-11-20 03:55:00,111,30,5,7.0,VIAL-1
B2025-00318,FLT-6,FLT,Filter,6,2025-11-20 04:55:00,2025-11-20 06:36:00,101,60,20,7.0,VIAL-1
B2025-00318,FILL-7,FILL,Fill/Pack,7,2025-11-20 07:06:00,2025-11-20 10:30:00,204,30,20,7.0,VIAL-1
B2025-00319,CHRG-1,CHRG,Charge,1,2025-11-19 10:00:00,2025-11-19 11:56:00,116,0,20,7.0,TAB-1
B2025-00319,MIX-2,MIX,Mix,2,2025-11-19 11:56:00,2025-11-19 13:56:00,120,0,22,7.0,TAB-1
B2025-00319,HEAT-3,HEAT,Heat,3,2025-11-19 13:56:00,2025-11-19 15:01:00,65,0,37,7.0,TAB-1
B2025-00319,FLT-4,FLT,Filter,4,2025-11-19 15:31:00,2025-11-19 16:16:00,45,30,20,7.0,TAB-1
B2025-00319,FILL-5,FILL,Fill/Pack,5,2025-11-19 17:16:00,2025-11-19 21:18:00,242,60,20,7.0,TAB-1
B2025-00320,CHRG-1,CHRG,Charge,1,2025-11-21 05:00:00,2025-11-21 06:06:00,66,0,20,7.0,TAB-1
B2025-00320,MIX-2,MIX,Mix,2,2025-11-21 06:06:00,2025-11-21 08:58:00,172,0,22,7.0,TAB-1
B2025-00320,HEAT-3,HEAT,Heat,3,2025-11-21 08:58:00,2025-11-21 10:51:00,113,0,37,7.0,TAB-1
B2025-00320,FLT-4,FLT,Filter,4,2025-11-21 10:51:00,2025-11-21 11:48:00,57,0,20,7.0,TAB-1
B2025-00320,FILL-5,FILL,Fill/Pack,5,2025-11-21 13:18:00,2025-11-21 15:56:00,158,90,20,7.0,TAB-1
B2025-00321,CHRG-1,CHRG,Charge,1,2025-11-21 12:00:00,2025-11-21 13:10:00,70,0,20,7.0,TAB-1
B2025-00321,MIX-2,MIX,Mix,2,2025-11-21 13:10:00,2025-11-21 14:57:00,107,0,22,7.0,TAB-1
B2025-00321,HEAT-3,HEAT,Heat,3,2025-11-21 15:57:00,2025-11-21 17:21:00,84,60,37,7.0,TAB-1
B2025-00321,FLT-4,FLT,Filter,4,2025-11-21 17:51:00,2025-11-21 19:08:00,77,30,20,7.0,TAB-1
B2025-00321,FILL-5,FILL,Fill/Pack,5,2025-11-21 19:08:00,2025-11-21 21:50:00,162,0,20,7.0,TAB-1
B2025-00322,CHRG-1,CHRG,Charge,1,2025-11-23 07:00:00,2025-11-23 07:46:00,46,0,20,7.0,TAB-1
