move_id,batch_id,material_id,qty_issued,uom,issue_date,storage_location,lot_id
GM-2025-002625,B2025-00319,RM-009,43.15,pcs,2025-11-21 02:00:00,HAZ,LOT-RM-023-0083
GM-2025-002626,B2025-00319,RM-019,46.59,pcs,2025-11-20 02:00:00,HAZ,LOT-RM-014-0028
GM-2025-002627,B2025-00319,RM-023,72.9,kg,2025-11-21 01:00:00,RAW2,LOT-RM-014-0237
GM-2025-002628,B2025-00319,RM-006,51.71,kg,2025-11-20 02:00:00,RAW1,LOT-RM-016-0099
GM-2025-002629,B2025-00319,RM-005,62.29,pcs,2025-11-20 09:00:00,RAW2,LOT-RM-012-0138
GM-2025-002630,B2025-00319,RM-010,47.95,kg,2025-11-20 14:00:00,RAW2,LOT-RM-021-0202
GM-2025-002631,B2025-00320,RM-025,54.94,pcs,2025-11-22 21:00:00,RAW2,LOT-RM-003-0087
GM-2025-002632,B2025-00320,RM-006,56.36,kg,2025-11-22 13:00:00,RAW1,LOT-RM-011-0047
GM-2025-002633,B2025-00320,RM-003,40.83,kg,2025-11-21 14:00:00,COLD,LOT-RM-012-0154
GM-2025-002634,B2025-00320,RM-023,51.41,kg,2025-11-21 07:00:00,COLD,LOT-RM-016-0099
GM-2025-002635,B2025-00320,RM-011,47.57,L,2025-11-22 06:00:00,COLD,LOT-RM-002-0183
GM-2025-002636,B2025-00320,RM-019,44.21,pcs,2025-11-21 21:00:00,RAW2,LOT-RM-022-0243
GM-2025-002637,B2025-00320,RM-020,61.49,pcs,2025-11-21 20:00:00,HAZ,LOT-RM-003-0064
GM-2025-002638,B2025-00320,RM-010,52.18,kg,2025-11-22 21:00:00,RAW2,LOT-RM-015-0116
GM-2025-002639,B2025-00320,RM-024,74.04,L,2025-11-22 17:00:00,RAW1,LOT-RM-022-0204
GM-2025-002640,B2025-00320,RM-018,62.42,kg,2025-11-21 16:00:00,RAW1,LOT-RM-021-0034
GM-2025-002641,B2025-00320,RM-007,55.79,kg,2025-11-21 10:00:00,RAW1,LOT-RM-017-0013
GM-2025-002642,B2025-00320,RM-009,17.98,pcs,2025-11-21 12:00:00,HAZ,LOT-RM-006-0132
GM-2025-002643,B2025-00321,RM-021,86.64,kg,2025-11-22 03:00:00,COLD,LOT-RM-022-0177
GM-2025-002644,B2025-00321,RM-020,57.29,pcs,2025-11-22 23:00:00,HAZ,LOT-RM-001-0207
GM-2025-002645,B2025-00321,RM-016,40.18,L,2025-11-23 11:00:00,RAW1,LOT-RM-015-0172
GM-2025-002646,B2025-00321,RM-018,45.23,kg,2025-11-21 16:00:00,HAZ,LOT-RM-021-0219
GM-2025-002647,B2025-00321,RM-004,59.43,kg,2025-11-21 15:00:00,HAZ,LOT-RM-015-0075
GM-2025-002648,B2025-00322,RM-004,60.11,kg,2025-11-24 23:00:00,RAW2,LOT-RM-012-0154
GM-2025-002649,B2025-00322,RM-024,44.39,L,2025-11-23 16:00:00,COLD,LOT-RM-014-0027
GM-2025-002650,B2025-00322,RM-014,58.03,L,2025-11-24 20:00:00,COLD,LOT-RM-023-0178
GM-2025-002651,B2025-00322,RM-008,51.71,kg,2025-11-24 05:00:00,RAW2,LOT-RM-012-0154
GM-2025-002652,B2025-00322,RM-017,45.33,pcs,2025-11-24 03:00:00,RAW1,LOT-RM-001-0127
GM-2025-002653,B2025-00323,RM-013,81.44,L,2025-11-24 03:00:00,RAW2,LOT-RM-025-0037
GM-2025-002654,B2025-00323,RM-003,50.83,kg,2025-11-24 23:00:00,HAZ,LOT-RM-013-0192
GM-2025-002655,B2025-00323,RM-012,66.8,pcs,2025-11-24 08:00:00,RAW2,LOT-RM-021-0057
GM-2025-002656,B2025-00323,RM-008,44.32,kg,2025-11-25 03:00:00,HAZ,LOT-RM-011-0047
GM-2025-002657,B2025-00323,RM-023,69.18,kg,2025-11-24 02:00:00,RAW1,LOT-RM-008-0093
GM-2025-002658,B2025-00323,RM-002,60.23,pcs,2025-11-24 10:00:00,RAW2,LOT-RM-025-0037
GM-2025-002659,B2025-00324,RM-017,41.32,pcs,2025-11-29 15:00:00,RAW2,LOT-RM-013-0097
GM-2025-002660,B2025-00324,RM-015,55.65,L,2025-11-30 10:00:00,COLD,LOT-RM-020-0176
GM-2025-002661,B2025-00324,RM-024,45.84,L,2025-11-29 07:00:00,HAZ,LOT-RM-019-0218
GM-2025-002662,B2025-00324,RM-009,32.28,pcs,2025-11-29 03:00:00,RAW2,LOT-RM-011-0190
GM-2025-002663,B2025-00324,RM-010,38.51,kg,2025-11-30 14:00:00,RAW1,LOT-RM-023-0178
GM-2025-002664,B2025-00324,RM-021,71.15,kg,2025-11-30 01:00:00,RAW2,LOT-RM-016-0052
GM-2025-002665,B2025-00325,RM-012,71.8,pcs,2025-11-29 12:00:00,COLD,LOT-RM-010-0114
GM-2025-002666,B2025-00325,RM-005,69.84,pcs,2025-11-28 19:00:00,COLD,LOT-RM-002-0129
GM-2025-002667,B2025-00325,RM-018,48.89,kg,2025-11-30 03:00:00,HAZ,LOT-RM-006-0131
GM-2025-002668,B2025-00325,RM-009,27.19,pcs,2025-11-30 08:00:00,COLD,LOT-RM-005-0004
GM-2025-002669,B2025-00325,RM-007,49.41,kg,2025-11-29 11:00:00,HAZ,LOT-RM-008-0006
GM-2025-002670,B2025-00325,RM-001,35.23,pcs,2025-11-29 04:00:00,RAW1,LOT-RM-023-0221
GM-2025-002671,B2025-00325,RM-010,40.13,kg,2025-11-29 17:00:00,HAZ,LOT-RM-017-0197
GM-2025-002672,B2025-00325,RM-002,60.82,pcs,2025-11-30 02:00:00,COLD,LOT-RM-004-0019
GM-2025-002673,B2025-00325,RM-023,45.51,kg,2025-11-30 09:00:00,COLD,LOT-RM-012-0049
GM-2025-002674,B2025-00326,RM-005,53.81,pcs,2025-12-02 16:00:00,COLD,LOT-RM-017-0160
GM-2025-002675,B2025-00326,RM-025,40.0,pcs,2025-12-03 05:00:00,RAW2,LOT-RM-020-0102
GM-2025-002676,B2025-00326,RM-021,62.09,kg,2025-12-02 12:00:00,RAW2,LOT-RM-004-0041
GM-2025-002677,B2025-00326,RM-010,56.98,kg,2025-12-02 23:00:00,COLD,LOT-RM-002-0107
GM-2025-002678,B2025-00326,RM-003,43.67,kg,2025-12-01 23:00:00,COLD,LOT-RM-012-0048
GM-2025-002679,B2025-00326,RM-006,36.66,kg,2025-12-02 13:00:00,HAZ,LOT-RM-022-0122
GM-2025-002680,B2025-00326,RM-002,45.68,pcs,2025-12-02 05:00:00,RAW2,LOT-RM-004-0041
GM-2025-002681,B2025-00326,RM-008,60.93,kg,2025-12-02 07:00:00,RAW2,LOT-RM-006-0005
GM-2025-002682,B2025-00326,RM-016,50.87,L,2025-12-02 11:00:00,RAW1,LOT-RM-004-0227
GM-2025-002683,B2025-00326,RM-022,61.32,pcs,2025-12-02 10:00:00,COLD,LOT-RM-016-0139
GM-2025-002684,B2025-00326,RM-001,46.29,pcs,2025-12-01 14:00:00,RAW2,LOT-RM-003-0208
GM-2025-002685,B2025-00326,RM-013,51.81,L,2025-12-02 23:00:00,RAW2,LOT-RM-011-0008
GM-2025-002686,B2025-00327,RM-013,61.74,L,2025-12-03 06:00:00,RAW2,LOT-RM-002-0039
GM-2025-002687,B2025-00327,RM-024,44.74,L,2025-12-03 07:00:00,COLD,LOT-RM-016-0030
GM-2025-002688,B2025-00327,RM-014,51.09,L,2025-12-01 22:00:00,COLD,LOT-RM-014-0237
GM-2025-002689,B2025-00327,RM-017,63.3,pcs,2025-12-02 20:00:00,RAW2,LOT-RM-015-0011
GM-2025-002690,B2025-00327,RM-023,64.32,kg,2025-12-02 03:00:00,COLD,LOT-RM-022-0081
GM-2025-002691,B2025-00327,RM-008,54.29,kg,2025-12-03 18:00:00,HAZ,LOT-RM-023-0060
GM-2025-002692,B2025-00327,RM-018,74.85,kg,2025-12-02 21:00:00,RAW2,LOT-RM-019-0119
GM-2025-002693,B2025-00327,RM-025,36.09,pcs,2025-12-03 12:00:00,RAW2,LOT-RM-007-0166
GM-2025-002694,B2025-00327,RM-009,55.01,pcs,2025-12-02 20:00:00,RAW2,LOT-RM-008-0212
GM-2025-002695,B2025-00327,RM-011,47.85,L,2025-12-03 09:00:00,COLD,LOT-RM-014-0171
GM-2025-002696,B2025-00328,RM-012,70.48,pcs,2025-11-28 07:00:00,HAZ,LOT-RM-013-0097
GM-2025-002697,B2025-00328,RM-017,49.0,pcs,2025-11-28 09:00:00,COLD,LOT-RM-014-0170
GM-2025-002698,B2025-00328,RM-024,53.91,L,2025-11-28 21:00:00,RAW1,LOT-RM-007-0166
GM-2025-002699,B2025-00328,RM-021,77.65,kg,2025-11-29 23:00:00,COLD,LOT-RM-011-0025
GM-2025-002700,B2025-00328,RM-005,62.89,pcs,2025-11-28 17:00:00,RAW2,LOT-RM-008-0186
GM-2025-002701,B2025-00328,RM-018,44.65,kg,2025-11-28 11:00:00,RAW2,LOT-RM-009-0168
GM-2025-002702,B2025-00328,RM-003,50.97,kg,2025-11-29 15:00:00,RAW1,LOT-RM-015-0012
GM-2025-002703,B2025-00329,RM-015,48.33,L,2025-12-01 22:00:00,RAW2,LOT-RM-001-0181
GM-2025-002704,B2025-00329,RM-021,75.24,kg,2025-11-30 20:00:00,RAW1,LOT-RM-007-0210
GM-2025-002705,B2025-00329,RM-023,69.88,kg,2025-12-02 03:00:00,RAW1,LOT-RM-010-0046
GM-2025-002706,B2025-00329,RM-016,37.01,L,2025-11-30 19:00:00,RAW1,LOT-RM-025-0244
GM-2025-002707,B2025-00329,RM-003,34.59,kg,2025-11-30 21:00:00,RAW1,LOT-RM-012-0096
GM-2025-002708,B2025-00329,RM-008,55.76,kg,2025-12-02 09:00:00,COLD,LOT-RM-006-0131
GM-2025-002709,B2025-00329,RM-001,32.76,pcs,2025-12-02 04:00:00,RAW1,LOT-RM-002-0183
GM-2025-002710,B2025-00329,RM-002,40.59,pcs,2025-12-01 09:00:00,RAW2,LOT-RM-001-0223
GM-2025-002711,B2025-00329,RM-006,60.1,kg,2025-12-01 13:00:00,HAZ,LOT-RM-012-0138
GM-2025-002712,B2025-00330,RM-020,45.5,pcs,2025-12-08 14:00:00,COLD,LOT-RM-007-0229
GM-2025-002713,B2025-00330,RM-002,63.07,pcs,2025-12-07 13:00:00,RAW1,LOT-RM-017-0196
GM-2025-002714,B2025-00330,RM-014,58.5,L,2025-12-09 02:00:00,RAW1,LOT-RM-010-0136
GM-2025-002715,B2025-00330,RM-023,59.53,kg,2025-12-08 09:00:00,COLD,LOT-RM-021-0143
GM-2025-002716,B2025-00330,RM-006,47.07,kg,2025-12-08 23:00:00,RAW1,LOT-RM-018-0100
GM-2025-002717,B2025-00330,RM-025,53.28,pcs,2025-12-08 08:00:00,COLD,LOT-RM-014-0193
GM-2025-002718,B2025-00330,RM-007,48.05,kg,2025-12-07 21:00:00,RAW1,LOT-RM-015-0011
GM-2025-002719,B2025-00330,RM-019,30.44,pcs,2025-12-08 13:00:00,RAW2,LOT-RM-024-0146
GM-2025-002720,B2025-00330,RM-009,48.34,pcs,2025-12-08 21:00:00,HAZ,LOT-RM-010-0114
GM-2025-002721,B2025-00330,RM-016,51.27,L,2025-12-09 05:00:00,HAZ,LOT-RM-001-0063
GM-2025-002722,B2025-00330,RM-004,67.6,kg,2025-12-08 09:00:00,COLD,LOT-RM-018-0199
GM-2025-002723,B2025-00330,RM-015,52.89,L,2025-12-09 12:00:00,HAZ,LOT-RM-003-0164
GM-2025-002724,B2025-00331,RM-006,56.26,kg,2025-12-09 14:00:00,HAZ,LOT-RM-013-0192
GM-2025-002725,B2025-00331,RM-013,67.04,L,2025-12-09 15:00:00,RAW1,LOT-RM-010-0153
GM-2025-002726,B2025-00331,RM-017,48.25,pcs,2025-12-09 23:00:00,RAW2,LOT-RM-020-0056
GM-2025-002727,B2025-00331,RM-001,29.32,pcs,2025-12-09 14:00:00,RAW2,LOT-RM-015-0029
GM-2025-002728,B2025-00331,RM-011,39.83,L,2025-12-10 11:00:00,RAW2,LOT-RM-004-0184
GM-2025-002729,B2025-00331,RM-007,32.76,kg,2025-12-09 23:00:00,RAW2,LOT-RM-010-0046
GM-2025-002730,B2025-00331,RM-019,47.34,pcs,2025-12-09 00:00:00,RAW2,LOT-RM-011-0047
GM-2025-002731,B2025-00331,RM-025,57.93,pcs,2025-12-08 21:00:00,COLD,LOT-RM-022-0177
GM-2025-002732,B2025-00331,RM-010,33.1,kg,2025-12-09 00:00:00,RAW1,LOT-RM-014-0073
GM-2025-002733,B2025-00331,RM-022,52.35,pcs,2025-12-09 06:00:00,COLD,LOT-RM-011-0137
GM-2025-002734,B2025-00331,RM-023,55.47,kg,2025-12-09 09:00:00,RAW1,LOT-RM-014-0073
GM-2025-002735,B2025-00332,RM-023,54.32,kg,2025-11-30 15:00:00,RAW1,LOT-RM-010-0024
GM-2025-002736,B2025-00332,RM-015,57.09,L,2025-11-30 13:00:00,HAZ,LOT-RM-003-0040
GM-2025-002737,B2025-00332,RM-018,59.18,kg,2025-12-01 07:00:00,HAZ,LOT-RM-007-0151
GM-2025-002738,B2025-00332,RM-006,50.75,kg,2025-11-30 22:00:00,COLD,LOT-RM-004-0148
GM-2025-002739,B2025-00332,RM-001,40.45,pcs,2025-12-01 03:00:00,RAW1,LOT-RM-007-0167
GM-2025-002740,B2025-00332,RM-009,55.64,pcs,2025-11-29 17:00:00,RAW2,LOT-RM-015-0029
GM-2025-002741,B2025-00332,RM-021,77.02,kg,2025-12-01 06:00:00,RAW1,LOT-RM-020-0015
GM-2025-002742,B2025-00332,RM-019,49.47,pcs,2025-11-29 21:00:00,HAZ,LOT-RM-004-0109
GM-2025-002743,B2025-00332,RM-010,46.64,kg,2025-11-30 09:00:00,RAW1,LOT-RM-010-0189
GM-2025-002744,B2025-00332,RM-016,42.73,L,2025-12-01 03:00:00,RAW2,LOT-RM-001-0181
GM-2025-002745,B2025-00332,RM-024,55.96,L,2025-11-29 07:00:00,RAW1,LOT-RM-003-0002
GM-2025-002746,B2025-00332,RM-022,63.46,pcs,2025-11-30 05:00:00,RAW2,LOT-RM-013-0192
GM-2025-002747,B2025-00333,RM-004,50.07,kg,2025-12-01 01:00:00,COLD,LOT-RM-014-0050
GM-2025-002748,B2025-00333,RM-019,36.36,pcs,2025-12-01 01:00:00,HAZ,LOT-RM-012-0049
GM-2025-002749,B2025-00333,RM-022,62.82,pcs,2025-11-29 21:00:00,RAW1,LOT-RM-023-0083
GM-2025-002750,B2025-00333,RM-005,57.47,pcs,2025-12-01 07:00:00,RAW1,LOT-RM-024-0084
GM-2025-002751,B2025-00333,RM-011,49.33,L,2025-11-30 02:00:00,COLD,LOT-RM-001-0063
GM-2025-002752,B2025-00333,RM-016,46.59,L,2025-12-01 00:00:00,RAW2,LOT-RM-018-0141
GM-2025-002753,B2025-00333,RM-018,67.43,kg,2025-12-01 12:00:00,RAW1,LOT-RM-018-0240
GM-2025-002754,B2025-00334,RM-017,58.16,pcs,2025-12-01 21:00:00,RAW2,LOT-RM-014-0237
GM-2025-002755,B2025-00334,RM-010,38.41,kg,2025-12-01 12:00:00,RAW2,LOT-RM-010-0169
GM-2025-002756,B2025-00334,RM-016,28.43,L,2025-12-01 22:00:00,RAW1,LOT-RM-021-0016
GM-2025-002757,B2025-00334,RM-025,49.68,pcs,2025-12-01 14:00:00,HAZ,LOT-RM-011-0137
GM-2025-002758,B2025-00334,RM-002,59.84,pcs,2025-12-02 06:00:00,HAZ,LOT-RM-006-0042
GM-2025-002759,B2025-00334,RM-022,73.6,pcs,2025-12-01 15:00:00,HAZ,LOT-RM-015-0239
GM-2025-002760,B2025-00334,RM-012,83.73,pcs,2025-12-01 01:00:00,RAW2,LOT-RM-010-0046
GM-2025-002761,B2025-00334,RM-018,59.86,kg,2025-12-01 21:00:00,RAW2,LOT-RM-003-0226
GM-2025-002762,B2025-00334,RM-013,49.6,L,2025-12-01 18:00:00,HAZ,LOT-RM-017-0173
GM-2025-002763,B2025-00334,RM-007,42.14,kg,2025-11-30 23:00:00,RAW2,LOT-RM-004-0209
GM-2025-002764,B2025-00335,RM-020,56.7,pcs,2025-12-02 22:00:00,RAW1,LOT-RM-003-0130
GM-2025-002765,B2025-00335,RM-008,52.24,kg,2025-12-02 17:00:00,RAW1,LOT-RM-004-0227
GM-2025-002766,B2025-00335,RM-003,36.53,kg,2025-12-03 12:00:00,HAZ,LOT-RM-010-0046
GM-2025-002767,B2025-00335,RM-019,40.24,pcs,2025-12-02 21:00:00,HAZ,LOT-RM-014-0027
GM-2025-002768,B2025-00335,RM-001,27.3,pcs,2025-12-02 11:00:00,HAZ,LOT-RM-019-0142
GM-2025-002769,B2025-00335,RM-018,53.85,kg,2025-12-02 15:00:00,RAW1,LOT-RM-002-0001
GM-2025-002770,B2025-00335,RM-012,77.87,pcs,2025-12-02 00:00:00,RAW2,LOT-RM-003-0040
GM-2025-002771,B2025-00335,RM-021,62.71,kg,2025-12-03 14:00:00,RAW2,LOT-RM-016-0052
GM-2025-002772,B2025-00335,RM-013,49.69,L,2025-12-02 10:00:00,RAW2,LOT-RM-013-0026
GM-2025-002773,B2025-00335,RM-022,60.1,pcs,2025-12-03 15:00:00,RAW2,LOT-RM-005-0090
GM-2025-002774,B2025-00335,RM-002,44.84,pcs,2025-12-02 07:00:00,HAZ,LOT-RM-010-0189
GM-2025-002775,B2025-00335,RM-024,43.33,L,2025-12-03 10:00:00,RAW1,LOT-RM-010-0136
GM-2025-002776,B2025-00336,RM-022,61.67,pcs,2025-12-04 06:00:00,RAW1,LOT-RM-023-0104
GM-2025-002777,B2025-00336,RM-024,56.44,L,2025-12-04 16:00:00,HAZ,LOT-RM-016-0099
GM-2025-002778,B2025-00336,RM-008,58.36,kg,2025-12-03 16:00:00,RAW1,LOT-RM-004-0109
GM-2025-002779,B2025-00336,RM-020,55.24,pcs,2025-12-05 10:00:00,COLD,LOT-RM-008-0212
GM-2025-002780,B2025-00336,RM-019,40.58,pcs,2025-12-04 23:00:00,RAW2,LOT-RM-003-0002
GM-2025-002781,B2025-00336,RM-006,49.44,kg,2025-12-05 02:00:00,RAW1,LOT-RM-021-0220
GM-2025-002782,B2025-00336,RM-010,31.32,kg,2025-12-05 03:00:00,COLD,LOT-RM-003-0064
GM-2025-002783,B2025-00336,RM-007,71.37,kg,2025-12-03 14:00:00,RAW2,LOT-RM-020-0120
GM-2025-002784,B2025-00336,RM-012,75.91,pcs,2025-12-05 00:00:00,HAZ,LOT-RM-025-0105
GM-2025-002785,B2025-00336,RM-004,63.31,kg,2025-12-03 17:00:00,HAZ,LOT-RM-014-0236
GM-2025-002786,B2025-00336,RM-009,39.97,pcs,2025-12-04 18:00:00,RAW1,LOT-RM-006-0091
GM-2025-002787,B2025-00336,RM-014,72.59,L,2025-12-04 23:00:00,HAZ,LOT-RM-005-0149
GM-2025-002788,B2025-00337,RM-002,53.52,pcs,2025-12-03 19:00:00,COLD,LOT-RM-005-0090
GM-2025-002789,B2025-00337,RM-004,66.2,kg,2025-12-04 03:00:00,HAZ,LOT-RM-010-0046
GM-2025-002790,B2025-00337,RM-009,44.07,pcs,2025-12-04 08:00:00,RAW1,LOT-RM-004-0184
GM-2025-002791,B2025-00337,RM-022,65.29,pcs,2025-12-04 07:00:00,RAW2,LOT-RM-025-0180
GM-2025-002792,B2025-00337,RM-021,85.92,kg,2025-12-03 10:00:00,HAZ,LOT-RM-011-0095
GM-2025-002793,B2025-00337,RM-008,45.14,kg,2025-12-04 05:00:00,HAZ,LOT-RM-011-0137
GM-2025-002794,B2025-00337,RM-016,32.38,L,2025-12-03 09:00:00,RAW2,LOT-RM-014-0157
GM-2025-002795,B2025-00337,RM-018,62.44,kg,2025-12-03 07:00:00,RAW1,LOT-RM-023-0036
GM-2025-002796,B2025-00338,RM-017,44.22,pcs,2025-12-03 14:00:00,RAW2,LOT-RM-017-0079
GM-2025-002797,B2025-00338,RM-013,75.3,L,2025-12-04 01:00:00,RAW2,LOT-RM-003-0088
GM-2025-002798,B2025-00338,RM-024,40.81,L,2025-12-03 06:00:00,RAW2,LOT-RM-013-0155
GM-2025-002799,B2025-00338,RM-002,45.4,pcs,2025-12-03 03:00:00,HAZ,LOT-RM-017-0161
GM-2025-002800,B2025-00338,RM-007,53.78,kg,2025-12-04 02:00:00,RAW1,LOT-RM-017-0196
GM-2025-002801,B2025-00338,RM-023,56.76,kg,2025-12-03 14:00:00,COLD,LOT-RM-004-0227
GM-2025-002802,B2025-00338,RM-009,39.06,pcs,2025-12-02 18:00:00,RAW1,LOT-RM-010-0114
GM-2025-002803,B2025-00338,RM-012,78.88,pcs,2025-12-03 03:00:00,HAZ,LOT-RM-025-0037
GM-2025-002804,B2025-00338,RM-010,49.9,kg,2025-12-04 10:00:00,HAZ,LOT-RM-004-0109
GM-2025-002805,B2025-00338,RM-022,48.83,pcs,2025-12-03 23:00:00,COLD,LOT-RM-022-0017
GM-2025-002806,B2025-00339,RM-014,63.43,L,2025-12-07 15:00:00,HAZ,LOT-RM-024-0125
GM-2025-002807,B2025-00339,RM-008,20.43,kg,2025-12-06 04:00:00,RAW1,LOT-RM-019-0142
GM-2025-002808,B2025-00339,RM-015,62.04,L,2025-12-07 17:00:00,HAZ,LOT-RM-017-0079
GM-2025-002809,B2025-00339,RM-001,43.88,pcs,2025-12-07 22:00:00,HAZ,LOT-RM-008-0066
GM-2025-002810,B2025-00339,RM-012,61.8,pcs,2025-12-07 14:00:00,COLD,LOT-RM-020-0176
GM-2025-002811,B2025-00339,RM-013,72.2,L,2025-12-07 18:00:00,COLD,LOT-RM-023-0104
GM-2025-002812,B2025-00339,RM-011,46.67,L,2025-12-06 20:00:00,RAW1,LOT-RM-006-0131
GM-2025-002813,B2025-00339,RM-003,39.43,kg,2025-12-06 15:00:00,COLD,LOT-RM-015-0029
GM-2025-002814,B2025-00339,RM-020,59.76,pcs,2025-12-07 05:00:00,HAZ,LOT-RM-001-0063
GM-2025-002815,B2025-00339,RM-005,91.02,pcs,2025-12-06 21:00:00,HAZ,LOT-RM-008-0133
GM-2025-002816,B2025-00339,RM-024,65.63,L,2025-12-07 19:00:00,COLD,LOT-RM-016-0053
GM-2025-002817,B2025-00339,RM-021,80.24,kg,2025-12-07 04:00:00,RAW1,LOT-RM-014-0098
GM-2025-002818,B2025-00340,RM-020,47.24,pcs,2025-12-06 02:00:00,RAW1,LOT-RM-009-0068
GM-2025-002819,B2025-00340,RM-015,44.51,L,2025-12-05 07:00:00,COLD,LOT-RM-004-0003
GM-2025-002820,B2025-00340,RM-012,71.76,pcs,2025-12-06 03:00:00,RAW2,LOT-RM-014-0170
GM-2025-002821,B2025-00340,RM-021,71.06,kg,2025-12-06 05:00:00,HAZ,LOT-RM-002-0225
GM-2025-002822,B2025-00340,RM-025,56.12,pcs,2025-12-04 13:00:00,COLD,LOT-RM-009-0044
GM-2025-002823,B2025-00340,RM-008,57.75,kg,2025-12-04 20:00:00,RAW1,LOT-RM-006-0042
GM-2025-002824,B2025-00340,RM-022,47.3,pcs,2025-12-05 14:00:00,RAW2,LOT-RM-019-0118
GM-2025-002825,B2025-00340,RM-010,40.68,kg,2025-12-04 15:00:00,HAZ,LOT-RM-023-0103
GM-2025-002826,B2025-00340,RM-003,68.1,kg,2025-12-05 07:00:00,RAW1,LOT-RM-006-0005
GM-2025-002827,B2025-00341,RM-010,44.94,kg,2025-12-08 01:00:00,COLD,LOT-RM-007-0092
GM-2025-002828,B2025-00341,RM-017,41.06,pcs,2025-12-08 17:00:00,RAW1,LOT-RM-018-0198
GM-2025-002829,B2025-00341,RM-003,40.36,kg,2025-12-07 22:00:00,RAW1,LOT-RM-021-0143
GM-2025-002830,B2025-00341,RM-024,55.24,L,2025-12-08 18:00:00,RAW2,LOT-RM-002-0224
GM-2025-002831,B2025-00341,RM-025,66.72,pcs,2025-12-09 02:00:00,RAW1,LOT-RM-024-0085
GM-2025-002832,B2025-00341,RM-008,51.73,kg,2025-12-08 14:00:00,COLD,LOT-RM-014-0171
GM-2025-002833,B2025-00341,RM-018,76.05,kg,2025-12-08 18:00:00,RAW2,LOT-RM-016-0159
GM-2025-002834,B2025-00342,RM-013,81.39,L,2025-12-09 09:00:00,RAW1,LOT-RM-019-0142
GM-2025-002835,B2025-00342,RM-003,30.96,kg,2025-12-09 15:00:00,HAZ,LOT-RM-001-0222
GM-2025-002836,B2025-00342,RM-018,51.32,kg,2025-12-09 08:00:00,RAW1,LOT-RM-002-0039
GM-2025-002837,B2025-00342,RM-012,71.23,pcs,2025-12-09 21:00:00,COLD,LOT-RM-012-0235
GM-2025-002838,B2025-00342,RM-005,66.73,pcs,2025-12-08 17:00:00,RAW1,LOT-RM-002-0001
GM-2025-002839,B2025-00342,RM-007,58.55,kg,2025-12-09 06:00:00,RAW1,LOT-RM-017-0174
GM-2025-002840,B2025-00342,RM-020,51.46,pcs,2025-12-09 15:00:00,HAZ,LOT-RM-016-0195
GM-2025-002841,B2025-00342,RM-004,43.74,kg,2025-12-10 12:00:00,HAZ,LOT-RM-014-0027
GM-2025-002842,B2025-00342,RM-023,67.96,kg,2025-12-10 06:00:00,COLD,LOT-RM-007-0166
GM-2025-002843,B2025-00342,RM-001,27.38,pcs,2025-12-09 06:00:00,RAW1,LOT-RM-012-0234
GM-2025-002844,B2025-00342,RM-011,46.26,L,2025-12-09 15:00:00,HAZ,LOT-RM-015-0075
GM-2025-002845,B2025-00342,RM-015,55.18,L,2025-12-08 23:00:00,COLD,LOT-RM-017-0197
GM-2025-002846,B2025-00343,RM-022,66.15,pcs,2025-12-10 03:00:00,COLD,LOT-RM-007-0111
GM-2025-002847,B2025-00343,RM-013,73.87,L,2025-12-10 03:00:00,RAW1,LOT-RM-002-0129
GM-2025-002848,B2025-00343,RM-020,59.89,pcs,2025-12-10 23:00:00,HAZ,LOT-RM-012-0234
GM-2025-002849,B2025-00343,RM-008,42.03,kg,2025-12-10 21:00:00,RAW1,LOT-RM-009-0168
GM-2025-002850,B2025-00343,RM-014,67.34,L,2025-12-09 06:00:00,HAZ,LOT-RM-006-0042
GM-2025-002851,B2025-00343,RM-023,69.8,kg,2025-12-10 01:00:00,RAW1,LOT-RM-011-0008
GM-2025-002852,B2025-00343,RM-009,42.58,pcs,2025-12-09 06:00:00,RAW2,LOT-RM-004-0110
GM-2025-002853,B2025-00343,RM-001,37.2,pcs,2025-12-09 22:00:00,RAW1,LOT-RM-017-0013
GM-2025-002854,B2025-00344,RM-014,53.38,L,2025-12-14 19:00:00,COLD,LOT-RM-016-0078
GM-2025-002855,B2025-00344,RM-010,48.34,kg,2025-12-14 18:00:00,RAW2,LOT-RM-012-0154
GM-2025-002856,B2025-00344,RM-017,31.29,pcs,2025-12-15 16:00:00,RAW1,LOT-RM-018-0101
GM-2025-002857,B2025-00344,RM-024,51.0,L,2025-12-15 08:00:00,COLD,LOT-RM-014-0171
GM-2025-002858,B2025-00344,RM-023,78.28,kg,2025-12-14 23:00:00,HAZ,LOT-RM-021-0144
GM-2025-002859,B2025-00344,RM-006,46.36,kg,2025-12-15 03:00:00,COLD,LOT-RM-006-0043
GM-2025-002860,B2025-00344,RM-015,75.94,L,2025-12-14 21:00:00,RAW1,LOT-RM-013-0097
GM-2025-002861,B2025-00344,RM-019,27.81,pcs,2025-12-14 11:00:00,RAW2,LOT-RM-016-0030
GM-2025-002862,B2025-00345,RM-002,56.05,pcs,2025-12-16 10:00:00,HAZ,LOT-RM-002-0224
GM-2025-002863,B2025-00345,RM-014,63.17,L,2025-12-16 18:00:00,RAW2,LOT-RM-022-0081
GM-2025-002864,B2025-00345,RM-003,48.89,kg,2025-12-16 15:00:00,RAW2,LOT-RM-012-0048
